P8,Detection of coronary artery atherosclerotic disease using novel features from synchrosqueezing transform of phonocardiogram,2020,"Pathak, Akanksha; Samanta, Pranab; Mandana, Kayapanda; Saha, Goutam",42,"S Nahak, A Pathak, G Saha",Evaluation of handcrafted features and learned representations for the classification of arrhythmia and congestive heart failure in ECG,2023.0,Biomedical Signal Processing and Control,Elsevier,https://www.sciencedirect.com/science/article/pii/S174680942200684X,"https://scholar.google.com/scholar?cites=17760543669472634392&as_sdt=80005&sciodt=0,11&hl=en",11,2026-08-23 16:46:44,,,,,,,,,42,14.0,14,3,3.0,"Electrocardiogram (ECG) is considered as an essential diagnostic tool to investigate life-threatening cardiac abnormalities, such as arrhythmia and congestive heart failure. It is …",,"https://scholar.google.com/scholar?q=related:GKa6NF4gevYJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Evaluation of handcrafted features and learned representations for the classification of arrhythmia and congestive heart failure in ECG,"S Nahak, A Pathak, G Saha",2023,"Electrocardiogram (ECG) is considered as an essential diagnostic tool to investigate life-threatening cardiac abnormalities, such as arrhythmia and congestive heart failure. It is …",Biomedical Signal Processing and Control,Unknown,Unknown,Unclassified,2026-08-23 16:46:44,error,
P8,Detection of coronary artery atherosclerotic disease using novel features from synchrosqueezing transform of phonocardiogram,2020,"Pathak, Akanksha; Samanta, Pranab; Mandana, Kayapanda; Saha, Goutam",13,"A Maity, G Saha",Enhancing cross-domain robustness in phonocardiogram signal classification using domain-invariant preprocessing and transfer learning,2024.0,Computer methods and programs in biomedicine,Elsevier,https://www.sciencedirect.com/science/article/pii/S0169260724004553,"https://scholar.google.com/scholar?cites=16002312569823237532&as_sdt=80005&sciodt=0,11&hl=en",12,2026-08-23 16:46:44,,,,,,,,,13,6.5,7,2,2.0,Background and objective: Phonocardiogram (PCG) signal analysis is a non-invasive and cost-efficient approach for diagnosing cardiovascular diseases. Existing PCG-based …,,"https://scholar.google.com/scholar?q=related:nBUVlX-iE94J:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Enhancing cross-domain robustness in phonocardiogram signal classification using domain-invariant preprocessing and transfer learning,"A Maity, G Saha",2024,Background and objective: Phonocardiogram (PCG) signal analysis is a non-invasive and cost-efficient approach for diagnosing cardiovascular diseases. Existing PCG-based …,Computer methods and programs in biomedicine,Unknown,Unknown,Unclassified,2026-08-23 16:46:44,error,
P8,Detection of coronary artery atherosclerotic disease using novel features from synchrosqueezing transform of phonocardiogram,2020,"Pathak, Akanksha; Samanta, Pranab; Mandana, Kayapanda; Saha, Goutam",13,"M Fynn, K Mandana, J Rashid, S Nordholm…",Practicality meets precision: Wearable vest with integrated multi-channel PCG sensors for effective coronary artery disease pre-screening,2025.0,Computers in Biology …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0010482525002550,"https://scholar.google.com/scholar?cites=13177228951394884536&as_sdt=80005&sciodt=0,11&hl=en",13,2026-08-23 16:46:44,HTML,,,,,,,,13,13.0,3,5,1.0,"The leading cause of mortality and morbidity worldwide is cardiovascular disease (CVD), with coronary artery disease (CAD) being the largest sub-category. Unfortunately …",https://www.sciencedirect.com/science/article/pii/S0010482525002550,"https://scholar.google.com/scholar?q=related:uJviU-rr3rYJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Practicality meets precision: Wearable vest with integrated multi-channel PCG sensors for effective coronary artery disease pre-screening,"M Fynn, K Mandana, J Rashid, S Nordholm…",2025,"The leading cause of mortality and morbidity worldwide is cardiovascular disease (CVD), with coronary artery disease (CAD) being the largest sub-category. Unfortunately …",Computers in Biology …,Unknown,Unknown,Unclassified,2026-08-23 16:46:44,error,
P8,Detection of coronary artery atherosclerotic disease using novel features from synchrosqueezing transform of phonocardiogram,2020,"Pathak, Akanksha; Samanta, Pranab; Mandana, Kayapanda; Saha, Goutam",32,"N Giordano, S Rosati, G Balestra, M Knaflitz",A wearable multi-sensor array enables the recording of heart sounds in homecare,2023.0,Sensors,mdpi.com,https://www.mdpi.com/1424-8220/23/13/6241,"https://scholar.google.com/scholar?cites=5693566449251539645&as_sdt=80005&sciodt=0,11&hl=en",14,2026-08-23 16:46:44,HTML,,,,,,,,32,10.67,8,4,3.0,"The home monitoring of patients affected by chronic heart failure (CHF) is of key importance in preventing acute episodes. Nevertheless, no wearable technological solution exists to …",https://www.mdpi.com/1424-8220/23/13/6241,"https://scholar.google.com/scholar?q=related:vVq4EIWcA08J:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",A wearable multi-sensor array enables the recording of heart sounds in homecare,"N Giordano, S Rosati, G Balestra, M Knaflitz",2023,"The home monitoring of patients affected by chronic heart failure (CHF) is of key importance in preventing acute episodes. Nevertheless, no wearable technological solution exists to …",Sensors,Unknown,Unknown,Unclassified,2026-08-23 16:46:44,error,
P8,Detection of coronary artery atherosclerotic disease using novel features from synchrosqueezing transform of phonocardiogram,2020,"Pathak, Akanksha; Samanta, Pranab; Mandana, Kayapanda; Saha, Goutam",42,"L Zhang, Y Lv, W Huang, C Yi",Bearing fault diagnosis under various operation conditions using synchrosqueezing transform and improved two-dimensional convolutional neural network,2022.0,Measurement Science and …,iopscience.iop.org,https://iopscience.iop.org/article/10.1088/1361-6501/ac69b1/meta,"https://scholar.google.com/scholar?cites=14787055563936649982&as_sdt=80005&sciodt=0,11&hl=en",15,2026-08-23 16:46:44,,10.1088/1361-6501/ac69b1,,,,,,,42,10.5,11,4,4.0,"In real-world industrial applications, bearings are typically operated under variable speeds and loads depending on the production condition, which results in nonstationary vibration …",,"https://scholar.google.com/scholar?q=related:_lJosrAsNs0J:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Bearing fault diagnosis under various operation conditions using synchrosqueezing transform and improved two-dimensional convolutional neural network,"L Zhang, Y Lv, W Huang, C Yi",2022,"In real-world industrial applications, bearings are typically operated under variable speeds and loads depending on the production condition, which results in nonstationary vibration …",Measurement Science and …,Unknown,Unknown,Unclassified,2026-08-23 16:46:44,error,
P8,Detection of coronary artery atherosclerotic disease using novel features from synchrosqueezing transform of phonocardiogram,2020,"Pathak, Akanksha; Samanta, Pranab; Mandana, Kayapanda; Saha, Goutam",24,"SK Prabhakar, DO Won",Phonocardiogram signal classification for the detection of heart valve diseases using robust conglomerated models,2023.0,Expert Systems with Applications,Elsevier,https://www.sciencedirect.com/science/article/pii/S095741742300221X,"https://scholar.google.com/scholar?cites=3044109084090270085&as_sdt=80005&sciodt=0,11&hl=en",16,2026-08-23 16:46:44,,,,,,,,,24,8.0,12,2,3.0,The diagnosis of cardiovascular diseases is quite important in the field of medical community. An important physiological signal of human body is heart sound and it arises …,,"https://scholar.google.com/scholar?q=related:hYG9ZhXZPioJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Phonocardiogram signal classification for the detection of heart valve diseases using robust conglomerated models,"SK Prabhakar, DO Won",2023,The diagnosis of cardiovascular diseases is quite important in the field of medical community. An important physiological signal of human body is heart sound and it arises …,Expert Systems with Applications,Unknown,Unknown,Unclassified,2026-08-23 16:46:44,error,
P8,Detection of coronary artery atherosclerotic disease using novel features from synchrosqueezing transform of phonocardiogram,2020,"Pathak, Akanksha; Samanta, Pranab; Mandana, Kayapanda; Saha, Goutam",14,"SA Singh, ND Devi, KN Singh, K Thongam…",An ensemble-based transfer learning model for predicting the imbalance heart sound signal using spectrogram images,2024.0,Multimedia Tools and …,Springer,https://link.springer.com/article/10.1007/s11042-023-17186-9,"https://scholar.google.com/scholar?cites=10849871588719315389&as_sdt=80005&sciodt=0,11&hl=en",17,2026-08-23 16:46:44,,10.1007/s11042-023-17186-9,,,,,,,14,7.0,3,5,2.0,"Heart sound signal analysis is an important area in healthcare, and the detection of imbalanced heart sounds can provide valuable diagnostic information. However, due to …",,"https://scholar.google.com/scholar?q=related:vck3kLl8kpYJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",An ensemble-based transfer learning model for predicting the imbalance heart sound signal using spectrogram images,"SA Singh, ND Devi, KN Singh, K Thongam…",2024,"Heart sound signal analysis is an important area in healthcare, and the detection of imbalanced heart sounds can provide valuable diagnostic information. However, due to …",Multimedia Tools and …,Unknown,Unknown,Unclassified,2026-08-23 16:46:44,error,
P8,Detection of coronary artery atherosclerotic disease using novel features from synchrosqueezing transform of phonocardiogram,2020,"Pathak, Akanksha; Samanta, Pranab; Mandana, Kayapanda; Saha, Goutam",8,"I Puspasari, N Ahmadi, M Pramudyo…",Automated acute myocardial infarction detection using machine learning from phonocardiogram,2024.0,IEEE …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/10741566/,"https://scholar.google.com/scholar?cites=504504464191025980&as_sdt=80005&sciodt=0,11&hl=en",18,2026-08-23 16:46:44,,,,,,,,,8,4.0,2,4,2.0,"Early detection of myocardial infarction (MI) is critical due to rapid heart muscle deterioration. Current diagnosis relies on electrocardiogram (ECG) and troponin tests, but troponin tests …",https://ieeexplore.ieee.org/iel8/6287639/6514899/10741566.pdf,"https://scholar.google.com/scholar?q=related:PHO0HyNcAAcJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Automated acute myocardial infarction detection using machine learning from phonocardiogram,"I Puspasari, N Ahmadi, M Pramudyo…",2024,"Early detection of myocardial infarction (MI) is critical due to rapid heart muscle deterioration. Current diagnosis relies on electrocardiogram (ECG) and troponin tests, but troponin tests …",IEEE …,Unknown,Unknown,Unclassified,2026-08-23 16:46:44,error,
P8,Detection of coronary artery atherosclerotic disease using novel features from synchrosqueezing transform of phonocardiogram,2020,"Pathak, Akanksha; Samanta, Pranab; Mandana, Kayapanda; Saha, Goutam",18,"Y Huang, H Li, R Tao, W Han, P Zhang, X Yu…",A customized framework for coronary artery disease detection using phonocardiogram signals,2022.0,… Signal Processing and …,Elsevier,https://www.sciencedirect.com/science/article/pii/S1746809422004815,"https://scholar.google.com/scholar?cites=13939186648084074634&as_sdt=80005&sciodt=0,11&hl=en",19,2026-08-23 16:46:44,,,,,,,,,18,4.5,3,7,4.0,"Phonocardiogram (PCG) auscultation is one of the most commonly used methods for coronary artery disease (CAD) detection. However, its detection accuracy is influenced by …",https://drive.google.com/file/d/1C8aeQy_Bj9HTZJo0_sxmua48e5n4fpsZ/view,"https://scholar.google.com/scholar?q=related:ilDrSGfwccEJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",A customized framework for coronary artery disease detection using phonocardiogram signals,"Y Huang, H Li, R Tao, W Han, P Zhang, X Yu…",2022,"Phonocardiogram (PCG) auscultation is one of the most commonly used methods for coronary artery disease (CAD) detection. However, its detection accuracy is influenced by …",… Signal Processing and …,Unknown,Unknown,Unclassified,2026-08-23 16:46:44,error,
P8,Detection of coronary artery atherosclerotic disease using novel features from synchrosqueezing transform of phonocardiogram,2020,"Pathak, Akanksha; Samanta, Pranab; Mandana, Kayapanda; Saha, Goutam",3,VM Shervegar,Heart sound classification technique for early CVD detection using improved wavelet time scattering and discriminant analysis classifiers,2025.0,Informatics and Health,Elsevier,https://www.sciencedirect.com/science/article/pii/S2949953425000037,"https://scholar.google.com/scholar?cites=18424169949184176906&as_sdt=80005&sciodt=0,11&hl=en",20,2026-08-23 16:46:44,HTML,,,,,,,,3,3.0,3,1,1.0,"Objective PCG represents the acoustic replay of heart sounds from the cardiac structure. To detect and analyse the different conditions of the heart, heart sound signals are essential …",https://www.sciencedirect.com/science/article/pii/S2949953425000037,"https://scholar.google.com/scholar?q=related:CrOMDvTMr_8J:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Heart sound classification technique for early CVD detection using improved wavelet time scattering and discriminant analysis classifiers,VM Shervegar,2025,"Objective PCG represents the acoustic replay of heart sounds from the cardiac structure. To detect and analyse the different conditions of the heart, heart sound signals are essential …",Informatics and Health,Unknown,Unknown,Unclassified,2026-08-23 16:46:44,error,
P8,Detection of coronary artery atherosclerotic disease using novel features from synchrosqueezing transform of phonocardiogram,2020,"Pathak, Akanksha; Samanta, Pranab; Mandana, Kayapanda; Saha, Goutam",13,"M Fynn, S Nordholm, Y Rong",Coherence function and adaptive noise cancellation performance of an acoustic sensor system for use in detecting coronary artery disease,2022.0,Sensors,mdpi.com,https://www.mdpi.com/1424-8220/22/17/6591,"https://scholar.google.com/scholar?cites=10463380878119767601&as_sdt=80005&sciodt=0,11&hl=en",21,2026-08-23 16:46:44,HTML,,,,,,,,13,3.25,4,3,4.0,"Adaptive noise cancellation is a useful linear technique to attenuate unwanted background noise that cannot be removed using traditional frequency-selective filters. Usually, this is due …",https://www.mdpi.com/1424-8220/22/17/6591,"https://scholar.google.com/scholar?q=related:MY7xpXhlNZEJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Coherence function and adaptive noise cancellation performance of an acoustic sensor system for use in detecting coronary artery disease,"M Fynn, S Nordholm, Y Rong",2022,"Adaptive noise cancellation is a useful linear technique to attenuate unwanted background noise that cannot be removed using traditional frequency-selective filters. Usually, this is due …",Sensors,Unknown,Unknown,Unclassified,2026-08-23 16:46:44,error,
P8,Detection of coronary artery atherosclerotic disease using novel features from synchrosqueezing transform of phonocardiogram,2020,"Pathak, Akanksha; Samanta, Pranab; Mandana, Kayapanda; Saha, Goutam",6,"I Puspasari, TLR Mengko, AW Setiawan…",Automated classification of myocardial infarction based on auscultation position using random forest,2024.0,… in Information and …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/10463493/,"https://scholar.google.com/scholar?cites=16263018057049246311&as_sdt=80005&sciodt=0,11&hl=en",22,2026-08-23 16:46:44,,,,,,,,,6,3.0,2,4,2.0,Myocardial Infarction is a disease requiring immediate treatment. ECG examination has the disadvantage of diagnosing MI signals. This research used phonocardiogram signals to …,,"https://scholar.google.com/scholar?q=related:Zwov-sHYseEJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Automated classification of myocardial infarction based on auscultation position using random forest,"I Puspasari, TLR Mengko, AW Setiawan…",2024,Myocardial Infarction is a disease requiring immediate treatment. ECG examination has the disadvantage of diagnosing MI signals. This research used phonocardiogram signals to …,… in Information and …,Unknown,Unknown,Unclassified,2026-08-23 16:46:44,error,
P8,Detection of coronary artery atherosclerotic disease using novel features from synchrosqueezing transform of phonocardiogram,2020,"Pathak, Akanksha; Samanta, Pranab; Mandana, Kayapanda; Saha, Goutam",7,"O Karabiber Cura, A Akan…",Classification of epileptic and psychogenic nonepileptic seizures via time–frequency features of EEG data,2023.0,International Journal of …,World Scientific,https://www.worldscientific.com/doi/abs/10.1142/S0129065723500454,"https://scholar.google.com/scholar?cites=10443271866559213527&as_sdt=80005&sciodt=0,11&hl=en",23,2026-08-23 16:46:44,,10.1142/S0129065723500454,,,,,,,7,2.33,2,3,3.0,"The majority of psychogenic nonepileptic seizures (PNESs) are brought on by psychogenic causes, but because their symptoms resemble those of epilepsy, they are frequently …",,"https://scholar.google.com/scholar?q=related:168Xi2707ZAJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Classification of epileptic and psychogenic nonepileptic seizures via time–frequency features of EEG data,"O Karabiber Cura, A Akan…",2023,"The majority of psychogenic nonepileptic seizures (PNESs) are brought on by psychogenic causes, but because their symptoms resemble those of epilepsy, they are frequently …",International Journal of …,Unknown,Unknown,Unclassified,2026-08-23 16:46:44,error,
P8,Detection of coronary artery atherosclerotic disease using novel features from synchrosqueezing transform of phonocardiogram,2020,"Pathak, Akanksha; Samanta, Pranab; Mandana, Kayapanda; Saha, Goutam",5,VM Shervegar,Heart sound classification using wavelet scattering transform and support vector machine,2023.0,Intelligent Data Analysis,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.3233/IDA-237432,"https://scholar.google.com/scholar?cites=8112202830323997062&as_sdt=80005&sciodt=0,11&hl=en",24,2026-08-23 16:46:44,,10.3233/IDA-237432,,,,,,,5,1.67,5,1,3.0,OBJECTIVE: A representation of the sound recordings that are associated with the movement of the entire cardiac structure is termed the Phonocardiogram (PCG) signal. In …,,"https://scholar.google.com/scholar?q=related:hllhb35VlHAJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Heart sound classification using wavelet scattering transform and support vector machine,VM Shervegar,2023,OBJECTIVE: A representation of the sound recordings that are associated with the movement of the entire cardiac structure is termed the Phonocardiogram (PCG) signal. In …,Intelligent Data Analysis,Unknown,Unknown,Unclassified,2026-08-23 16:46:44,error,
P8,Detection of coronary artery atherosclerotic disease using novel features from synchrosqueezing transform of phonocardiogram,2020,"Pathak, Akanksha; Samanta, Pranab; Mandana, Kayapanda; Saha, Goutam",0,"I Puspasari, N Watanabe, M Ohwada, N Ahmadi…",Improved accuracy of PCG signal classification for myocardial infarction biomarker using automatic feature selection and boosting process,2026.0,Scientific Reports,nature.com,https://www.nature.com/articles/s41598-026-63214-7,,25,2026-08-23 16:46:44,,,,,,,,,0,0.0,0,5,1.0,"Myocardial infarction (MI) is a leading global health concern, typically diagnosed using ECG, biomarkers, or imaging, which costly or unavailable in low-resource settings. This study …",https://www.nature.com/articles/s41598-026-63214-7_reference.pdf,"https://scholar.google.com/scholar?q=related:xXHpsFI50bYJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Improved accuracy of PCG signal classification for myocardial infarction biomarker using automatic feature selection and boosting process,"I Puspasari, N Watanabe, M Ohwada, N Ahmadi…",2026,"Myocardial infarction (MI) is a leading global health concern, typically diagnosed using ECG, biomarkers, or imaging, which costly or unavailable in low-resource settings. This study …",Scientific Reports,Unknown,Unknown,Unclassified,2026-08-23 16:46:44,error,
P8,Detection of coronary artery atherosclerotic disease using novel features from synchrosqueezing transform of phonocardiogram,2020,"Pathak, Akanksha; Samanta, Pranab; Mandana, Kayapanda; Saha, Goutam",0,"M Fynn, M Marocchi, J Rashid, Y Rong, G Saha…",Non-Invasive Detection of Coronary Artery Disease Using Wearable Vest with Integrated Phonocardiogram Sensors,2026.0,Journal of Vascular …,mdpi.com,https://www.mdpi.com/2813-2475/5/2/11,,26,2026-08-23 16:46:44,HTML,,,,,,,,0,0.0,0,6,1.0,"Background: Cardiovascular disease (CVD) remains the leading cause of death and disability worldwide. Among its subtypes, coronary artery disease (CAD) is the most …",https://www.mdpi.com/2813-2475/5/2/11,"https://scholar.google.com/scholar?q=related:Yomhca-TveIJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Non-Invasive Detection of Coronary Artery Disease Using Wearable Vest with Integrated Phonocardiogram Sensors,"M Fynn, M Marocchi, J Rashid, Y Rong, G Saha…",2026,"Background: Cardiovascular disease (CVD) remains the leading cause of death and disability worldwide. Among its subtypes, coronary artery disease (CAD) is the most …",Journal of Vascular …,Unknown,Unknown,Unclassified,2026-08-23 16:46:44,error,
P8,Detection of coronary artery atherosclerotic disease using novel features from synchrosqueezing transform of phonocardiogram,2020,"Pathak, Akanksha; Samanta, Pranab; Mandana, Kayapanda; Saha, Goutam",0,"F Chen, R Wang, P Shi, C Ma, G Wang…",REM-Net: MEMS-Based Synchronized PCG-ECG Analysis Framework for High-Precision CAD Diagnosis,2025.0,IEEE Transactions …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/11082491/,,27,2026-08-23 16:46:44,,,,,,,,,0,0.0,0,6,1.0,Early detection of coronary artery disease (CAD) demands both high-fidelity signal acquisition and sophisticated analysis methods to capture subtle cardiac abnormalities …,,"https://scholar.google.com/scholar?q=related:1_0uGym1HJ0J:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",REM-Net: MEMS-Based Synchronized PCG-ECG Analysis Framework for High-Precision CAD Diagnosis,"F Chen, R Wang, P Shi, C Ma, G Wang…",2025,Early detection of coronary artery disease (CAD) demands both high-fidelity signal acquisition and sophisticated analysis methods to capture subtle cardiac abnormalities …,IEEE Transactions …,Unknown,Unknown,Unclassified,2026-08-23 16:46:44,error,
P8,Detection of coronary artery atherosclerotic disease using novel features from synchrosqueezing transform of phonocardiogram,2020,"Pathak, Akanksha; Samanta, Pranab; Mandana, Kayapanda; Saha, Goutam",4,"Y Rong, M Fynn, S Nordholm",9 A Pre-Screening,2024.0,Non-invasive health systems …,books.google.com,https://books.google.com/books?hl=en&lr=&id=oubvEAAAQBAJ&oi=fnd&pg=PA172&ots=zofu-YG4RZ&sig=TzSyF9zUCmsp-45Wukd2t4oaVfw,"https://scholar.google.com/scholar?cites=6131195564503021974&as_sdt=80005&sciodt=0,11&hl=en",28,2026-08-23 16:46:44,,,,,,,,,4,2.0,1,3,2.0,"Cardiovascular disease (CVD) including coronary artery disease (CAD) is the leading cause of mortality and morbidity in the world [1], contributing 31% towards all global deaths. Early …",https://ddfe.curtin.edu.au/yurong/CRC_Book_Chapter.pdf,"https://scholar.google.com/scholar?q=related:ljmnpuFhFlUJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",9 A Pre-Screening,"Y Rong, M Fynn, S Nordholm",2024,"Cardiovascular disease (CVD) including coronary artery disease (CAD) is the leading cause of mortality and morbidity in the world [1], contributing 31% towards all global deaths. Early …",Non-invasive health systems …,Unknown,Unknown,Unclassified,2026-08-23 16:46:44,error,
P8,Detection of coronary artery atherosclerotic disease using novel features from synchrosqueezing transform of phonocardiogram,2020,"Pathak, Akanksha; Samanta, Pranab; Mandana, Kayapanda; Saha, Goutam",0,"A Maity, S Sinha, M Fynn, M Marocchi…",Multistage Fusion Framework for Coronary Artery Disease Detection from Multichannel Phonocardiogram,2025.0,… Conference on Pattern …,Springer,https://link.springer.com/chapter/10.1007/978-3-032-18480-1_17,,29,2026-08-23 16:46:44,,10.1007/978-3-032-18480-1_17,,,,,,,0,0.0,0,5,1.0,"Coronary artery disease (CAD) remains one of the leading causes of mortality worldwide. Phonocardiogram (PCG) signals offer a non-invasive, affordable, and accessible means for …",https://ddfe.curtin.edu.au/yurong/PReMI.pdf,"https://scholar.google.com/scholar?q=related:Er56hOt3oLAJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Multistage Fusion Framework for Coronary Artery Disease Detection from Multichannel Phonocardiogram,"A Maity, S Sinha, M Fynn, M Marocchi…",2025,"Coronary artery disease (CAD) remains one of the leading causes of mortality worldwide. Phonocardiogram (PCG) signals offer a non-invasive, affordable, and accessible means for …",… Conference on Pattern …,Unknown,Unknown,Unclassified,2026-08-23 16:46:44,error,
P8,Detection of coronary artery atherosclerotic disease using novel features from synchrosqueezing transform of phonocardiogram,2020,"Pathak, Akanksha; Samanta, Pranab; Mandana, Kayapanda; Saha, Goutam",0,"N Giordano, S Cannone, M Knaflitz…",Impact of the auscultation area on heart sound waveforms for the estimation of Cardiac Time Intervals,2025.0,2025 47th Annual …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/11254057/,,30,2026-08-23 16:46:44,,,,,,,,,0,0.0,0,4,1.0,"Although clinicians still regard traditional auscultation as a key bedside assessment tool, interest in its digital counterpart has recently grown. Digitalizing heart sounds enables the …",,"https://scholar.google.com/scholar?q=related:BBWs9iLIOd0J:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Impact of the auscultation area on heart sound waveforms for the estimation of Cardiac Time Intervals,"N Giordano, S Cannone, M Knaflitz…",2025,"Although clinicians still regard traditional auscultation as a key bedside assessment tool, interest in its digital counterpart has recently grown. Digitalizing heart sounds enables the …",2025 47th Annual …,Unknown,Unknown,Unclassified,2026-08-23 16:46:44,error,
P8,Detection of coronary artery atherosclerotic disease using novel features from synchrosqueezing transform of phonocardiogram,2020,"Pathak, Akanksha; Samanta, Pranab; Mandana, Kayapanda; Saha, Goutam",0,"M Fynn, M Marocchi, A Maity…",Non-Invasive Detection of Coronary Artery Disease and Valvular Disorders Using a Multichannel PCG Vest,2025.0,2025 47th Annual …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/11254510/,,31,2026-08-23 16:46:44,,,,,,,,,0,0.0,0,4,1.0,"Coronary artery disease (CAD) and valvular heart disorder (VHD) are major categories of cardiovascular disease (CVD), the leading cause of mortality and morbidity worldwide. CAD …",https://ddfe.curtin.edu.au/yurong/EMBC_Fynn.pdf,"https://scholar.google.com/scholar?q=related:4sD5EdYcbscJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Non-Invasive Detection of Coronary Artery Disease and Valvular Disorders Using a Multichannel PCG Vest,"M Fynn, M Marocchi, A Maity…",2025,"Coronary artery disease (CAD) and valvular heart disorder (VHD) are major categories of cardiovascular disease (CVD), the leading cause of mortality and morbidity worldwide. CAD …",2025 47th Annual …,Unknown,Unknown,Unclassified,2026-08-23 16:46:44,error,
P8,Detection of coronary artery atherosclerotic disease using novel features from synchrosqueezing transform of phonocardiogram,2020,"Pathak, Akanksha; Samanta, Pranab; Mandana, Kayapanda; Saha, Goutam",1,"A Souidi, SMEA Debbal…",The study of the impact of murmurs on heart sounds by using multiple signal classification pseudo-spectrum,2024.0,Polish Journal of Medical …,reference-global.com,https://reference-global.com/article/10.2478/pjmpe-2024-0011,"https://scholar.google.com/scholar?cites=335961571394180551&as_sdt=80005&sciodt=0,11&hl=en",32,2026-08-23 16:46:44,,10.2478/pjmpe-2024-0011,,,,,,,1,0.5,0,3,2.0,The aim of this study was to present a novel framework for the analysis of the impact of murmurs on heart sounds recorded in real clinical environment. Heart sound records were …,https://reference-global.com/download/article/10.2478/pjmpe-2024-0011.pdf,"https://scholar.google.com/scholar?q=related:x9Uh6USTqQQJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",The study of the impact of murmurs on heart sounds by using multiple signal classification pseudo-spectrum,"A Souidi, SMEA Debbal…",2024,The aim of this study was to present a novel framework for the analysis of the impact of murmurs on heart sounds recorded in real clinical environment. Heart sound records were …,Polish Journal of Medical …,Unknown,Unknown,Unclassified,2026-08-23 16:46:44,error,
P8,Detection of coronary artery atherosclerotic disease using novel features from synchrosqueezing transform of phonocardiogram,2020,"Pathak, Akanksha; Samanta, Pranab; Mandana, Kayapanda; Saha, Goutam",2,"N Giordano, S Rosati, M Knaflitz…",Comparison of hierarchical and partitional clustering in multi-source phonocardiography,2022.0,2022 IEEE International …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9856547/,"https://scholar.google.com/scholar?cites=10260153027740340590&as_sdt=80005&sciodt=0,11&hl=en",33,2026-08-23 16:46:44,,,,,,,,,2,0.5,1,4,4.0,"Phonocardiography (PCG) has proved a valuable tool over the years to monitor the status of at-risk patients for some cardiovascular diseases. Its multi-source version, consisting of the …",,"https://scholar.google.com/scholar?q=related:bpGcb9FiY44J:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Comparison of hierarchical and partitional clustering in multi-source phonocardiography,"N Giordano, S Rosati, M Knaflitz…",2022,"Phonocardiography (PCG) has proved a valuable tool over the years to monitor the status of at-risk patients for some cardiovascular diseases. Its multi-source version, consisting of the …",2022 IEEE International …,Unknown,Unknown,Unclassified,2026-08-23 16:46:44,error,
